,index,days_cancel,severe_toxicity,group
634,634,123.0,0.15237874861882314,hiphop
635,635,124.0,0.14344974323773949,hiphop
636,636,125.0,0.12394648992338732,hiphop
637,637,126.0,0.12394648992338732,hiphop
638,638,127.0,0.13469063982167603,hiphop
639,639,128.0,0.13593496336173294,hiphop
640,640,129.0,0.13593496336173294,hiphop
641,641,130.0,0.14160161981648361,hiphop
642,642,131.0,0.14160161981648361,hiphop
643,643,132.0,0.14160161981648361,hiphop
644,644,133.0,0.14160161981648361,hiphop
645,645,134.0,0.1286421909419608,hiphop
646,646,135.0,0.12214171826841401,hiphop
647,647,136.0,0.11428670294130681,hiphop
648,648,137.0,0.11428670294130681,hiphop
649,649,138.0,0.11428670294130681,hiphop
650,650,139.0,0.11852936788775423,hiphop
651,651,140.0,0.12377324840163724,hiphop
652,652,141.0,0.12452575527365142,hiphop
653,653,142.0,0.12452575527365142,hiphop
654,654,143.0,0.12441521137561351,hiphop
655,655,144.0,0.12439430203205479,hiphop
656,656,145.0,0.12439430203205479,hiphop
657,657,146.0,0.11471130380754628,hiphop
658,658,147.0,0.11471130380754628,hiphop
659,659,148.0,0.11471130380754628,hiphop
660,660,149.0,0.11683116856314749,hiphop
661,661,150.0,0.11683116856314749,hiphop
662,662,151.0,0.11683116856314749,hiphop
663,663,152.0,0.11026655262521645,hiphop
664,664,153.0,0.1098177907606662,hiphop
665,665,154.0,0.10786557512257096,hiphop
666,666,155.0,0.10786557512257096,hiphop
667,667,156.0,0.10718673077138048,hiphop
668,668,157.0,0.10718673077138048,hiphop
669,669,158.0,0.10857984857765754,hiphop
670,670,159.0,0.11073592717711726,hiphop
671,671,160.0,0.11073592717711726,hiphop
672,672,161.0,0.11073592717711726,hiphop
673,673,162.0,0.1065922610140839,hiphop
674,674,163.0,0.10434022556927872,hiphop
675,675,164.0,0.10183988501203965,hiphop
676,676,165.0,0.09740951369025033,hiphop
677,677,166.0,0.09453488168541627,hiphop
678,678,167.0,0.09390057970083165,hiphop
679,679,168.0,0.09390057970083165,hiphop
680,680,169.0,0.09390057970083165,hiphop
681,681,170.0,0.09958371918820538,hiphop
682,682,171.0,0.10417845470081843,hiphop
683,683,-182.0,0.18828744125158234,pop
684,684,-181.0,0.1966928445587977,pop
685,685,-180.0,0.19679322849753186,pop
686,686,-179.0,0.19977854188824504,pop
687,687,-178.0,0.2008947777758447,pop
688,688,-177.0,0.2023933364949082,pop
689,689,-176.0,0.2018195921154158,pop
690,690,-175.0,0.20121393698197812,pop
691,691,-174.0,0.19992478646226802,pop
692,692,-173.0,0.20264951945614373,pop
693,693,-172.0,0.20360693012257589,pop
694,694,-171.0,0.2046534033449807,pop
695,695,-170.0,0.20308796678780558,pop
696,696,-169.0,0.2072826435948138,pop
697,697,-168.0,0.21037793824275947,pop
698,698,-167.0,0.2146397216152785,pop
699,699,-166.0,0.21877235432170655,pop
700,700,-165.0,0.21879905657331467,pop
701,701,-164.0,0.21950600918560825,pop
702,702,-163.0,0.2207113755055889,pop
703,703,-162.0,0.21769270595929052,pop
704,704,-161.0,0.21699002747068086,pop
705,705,-160.0,0.214645199789712,pop
706,706,-159.0,0.20937237858684615,pop
707,707,-158.0,0.20463324606019065,pop
708,708,-157.0,0.2023945991041018,pop
709,709,-156.0,0.19859246626349533,pop
710,710,-155.0,0.20004058223880608,pop
711,711,-154.0,0.20333687191709976,pop
712,712,-153.0,0.20584347590763977,pop
713,713,-152.0,0.20318396459472568,pop
714,714,-151.0,0.20585225745086805,pop
715,715,-150.0,0.20405860726574687,pop
716,716,-149.0,0.20622563571929747,pop
717,717,-148.0,0.2050396808813435,pop
718,718,-147.0,0.20382581507383962,pop
719,719,-146.0,0.20164874268745955,pop
720,720,-145.0,0.20297920521165871,pop
721,721,-144.0,0.20467844505716554,pop
722,722,-143.0,0.2085214058264879,pop
723,723,-142.0,0.21116625992181387,pop
724,724,-141.0,0.21268766576257794,pop
725,725,-140.0,0.21210306424426603,pop
726,726,-139.0,0.21432565527145703,pop
727,727,-138.0,0.21763942939403308,pop
728,728,-137.0,0.21647347675229947,pop
729,729,-136.0,0.21504879009396913,pop
730,730,-135.0,0.2163273657200183,pop
731,731,-134.0,0.21402124543027085,pop
732,732,-133.0,0.21230340790407995,pop
733,733,-132.0,0.21040808110916376,pop
734,734,-131.0,0.2063021332177827,pop
735,735,-130.0,0.20619516104462995,pop
736,736,-129.0,0.20707739145170465,pop
737,737,-128.0,0.20576127431387564,pop
738,738,-127.0,0.20531140658012806,pop
739,739,-126.0,0.20691474851521038,pop
740,740,-125.0,0.2073603543651716,pop
741,741,-124.0,0.20816394024265,pop
742,742,-123.0,0.21321487430648242,pop
743,743,-122.0,0.1816280007746076,pop
744,744,-121.0,0.1868826730761932,pop
745,745,-120.0,0.18627001400784748,pop
746,746,-119.0,0.18673379122965053,pop
747,747,-118.0,0.1900291963890291,pop
748,748,-117.0,0.19090972569835718,pop
749,749,-116.0,0.19036245359117665,pop
750,750,-115.0,0.18759106427133354,pop
751,751,-114.0,0.1834339525018931,pop
752,752,-113.0,0.18229132496798112,pop
753,753,-112.0,0.18256000507910647,pop
754,754,-111.0,0.18049574903287635,pop
755,755,-110.0,0.17721012366079875,pop
756,756,-109.0,0.17504178882286447,pop
757,757,-108.0,0.1739225408989597,pop
758,758,-107.0,0.1740984054004152,pop
759,759,-106.0,0.17124484576847032,pop
760,760,-105.0,0.16849953337639806,pop
761,761,-104.0,0.16768119253363595,pop
762,762,-103.0,0.17047597207485335,pop
763,763,-102.0,0.17197053785280314,pop
764,764,-101.0,0.1713519691977871,pop
765,765,-100.0,0.17107265955555043,pop
766,766,-99.0,0.17495676169065288,pop
767,767,-98.0,0.17500738723745873,pop
768,768,-97.0,0.17506896861313043,pop
769,769,-96.0,0.17494900323597873,pop
770,770,-95.0,0.1761460875016063,pop
771,771,-94.0,0.17757305313931065,pop
772,772,-93.0,0.17785137224978054,pop
773,773,-92.0,0.18172564260536772,pop
774,774,-91.0,0.18279476648647458,pop
775,775,-90.0,0.1818047957110755,pop
776,776,-89.0,0.17998255547063635,pop
777,777,-88.0,0.17657557948991834,pop
778,778,-87.0,0.1722145032292615,pop
779,779,-86.0,0.1696401784915382,pop
780,780,-85.0,0.16132315450562834,pop
781,781,-84.0,0.1608296744319471,pop
782,782,-83.0,0.15892994520317316,pop
783,783,-82.0,0.1593865875719687,pop
784,784,-81.0,0.15979671999787462,pop
785,785,-80.0,0.16169722012278384,pop
786,786,-79.0,0.16244465104758493,pop
787,787,-78.0,0.16485535220716196,pop
788,788,-77.0,0.16323682004714984,pop
789,789,-76.0,0.16316029519679515,pop
790,790,-75.0,0.16326581600239456,pop
791,791,-74.0,0.1632792961356265,pop
792,792,-73.0,0.16364318575832298,pop
793,793,-72.0,0.16334978642007356,pop
794,794,-71.0,0.16367399389381593,pop
795,795,-70.0,0.16663840208156933,pop
796,796,-69.0,0.16679957666382267,pop
797,797,-68.0,0.16691788766621923,pop
798,798,-67.0,0.16723995649773976,pop
799,799,-66.0,0.16761899640432815,pop
800,800,-65.0,0.17202599060334817,pop
801,801,-64.0,0.17322157874999908,pop
802,802,-63.0,0.17101188504758785,pop
803,803,-62.0,0.1722518384035786,pop
804,804,-61.0,0.17527992907423626,pop
805,805,-60.0,0.1773393168099442,pop
806,806,-59.0,0.17988376360565103,pop
807,807,-58.0,0.17397634677634768,pop
808,808,-57.0,0.17140544907425415,pop
809,809,-56.0,0.17081806741843297,pop
810,810,-55.0,0.17005998209450085,pop
811,811,-54.0,0.17035463527340633,pop
812,812,-53.0,0.17138244463908203,pop
813,813,-52.0,0.17003914142378776,pop
814,814,-51.0,0.17350649919674088,pop
815,815,-50.0,0.17195037038530048,pop
816,816,-49.0,0.17330594306267783,pop
817,817,-48.0,0.17817763535212844,pop
818,818,-47.0,0.1760496584229859,pop
819,819,-46.0,0.17283449096124748,pop
820,820,-45.0,0.17182471689138723,pop
821,821,-44.0,0.1713779506261624,pop
822,822,-43.0,0.17380799285738682,pop
823,823,-42.0,0.17343865740225523,pop
824,824,-41.0,0.1707527393285489,pop
825,825,-40.0,0.17315359103573935,pop
826,826,-39.0,0.1723744963277587,pop
827,827,-38.0,0.17341256111738163,pop
828,828,-37.0,0.17169247260159015,pop
829,829,-36.0,0.16990466409725988,pop
830,830,-35.0,0.1708477606673947,pop
831,831,-34.0,0.16958513089774913,pop
832,832,-33.0,0.16620649159908246,pop
833,833,-32.0,0.16922363745951274,pop
834,834,-31.0,0.16787696964008342,pop
835,835,-30.0,0.16923777590173567,pop
836,836,-29.0,0.1696368529818751,pop
837,837,-28.0,0.17150322810886282,pop
838,838,-27.0,0.1732367253814699,pop
839,839,-26.0,0.1733188725879763,pop
840,840,-25.0,0.1711482800188397,pop
841,841,-24.0,0.1709858214984687,pop
842,842,-23.0,0.16956307469828938,pop
843,843,-22.0,0.1700908935547804,pop
844,844,-21.0,0.16877233880962564,pop
845,845,-20.0,0.16777351280977915,pop
846,846,-19.0,0.16851450919282673,pop
847,847,-18.0,0.1715133512194731,pop
848,848,-17.0,0.16804198259552983,pop
849,849,-16.0,0.16569807522148405,pop
850,850,-15.0,0.16548554092403417,pop
851,851,-14.0,0.16987665083425546,pop
852,852,-13.0,0.17599559346821064,pop
853,853,-12.0,0.1808508459329149,pop
854,854,-11.0,0.18146314546429898,pop
855,855,-10.0,0.1853264971640509,pop
856,856,-9.0,0.19208730586591755,pop
857,857,-8.0,0.1929758316412225,pop
858,858,-7.0,0.19017486958472007,pop
859,859,-6.0,0.18595425036229785,pop
860,860,-5.0,0.18337139931520735,pop
861,861,-4.0,0.18310309833093402,pop
862,862,-3.0,0.18469806591821192,pop
863,863,-2.0,0.18377007646007,pop
864,864,-1.0,0.18860011343417843,pop
865,865,0.0,0.19031987745370404,pop
866,866,1.0,0.18972956344008246,pop
867,867,2.0,0.19231885623021588,pop
868,868,3.0,0.1953298159815402,pop
869,869,4.0,0.1987009564357194,pop
870,870,5.0,0.20201778588907054,pop
871,871,6.0,0.20230475686531055,pop
872,872,7.0,0.20103491556009484,pop
873,873,8.0,0.20482346338896912,pop
874,874,9.0,0.20402131557484307,pop
875,875,10.0,0.20017073751184328,pop
876,876,11.0,0.1961209166844306,pop
877,877,12.0,0.19226607648937394,pop
878,878,13.0,0.1880557088114569,pop
879,879,14.0,0.1883981118710346,pop
880,880,15.0,0.1817201851049901,pop
881,881,16.0,0.18255507710929314,pop
882,882,17.0,0.1810864377539752,pop
883,883,18.0,0.18286116284318626,pop
884,884,19.0,0.18433279829635102,pop
885,885,20.0,0.18462985138335178,pop
886,886,21.0,0.18406418648809725,pop
887,887,22.0,0.18834187718405615,pop
888,888,23.0,0.1865585067943005,pop
889,889,24.0,0.18542503147444842,pop
890,890,25.0,0.184815322423909,pop
891,891,26.0,0.18523624901762956,pop
892,892,27.0,0.1906070020553826,pop
893,893,28.0,0.19112737167560667,pop
894,894,29.0,0.19039908726604376,pop
895,895,30.0,0.1894072031251104,pop
896,896,31.0,0.19032916242138648,pop
897,897,32.0,0.1892232566087455,pop
898,898,33.0,0.1876778791150293,pop
899,899,34.0,0.18476997677578677,pop
900,900,35.0,0.1799216147137412,pop
901,901,36.0,0.17939677747915905,pop
902,902,37.0,0.1783633242819932,pop
903,903,38.0,0.180960670771398,pop
904,904,39.0,0.18139742516778928,pop
905,905,40.0,0.18217745272212243,pop
906,906,41.0,0.17964811221350424,pop
907,907,42.0,0.18369040684627355,pop
908,908,43.0,0.18427084970697394,pop
909,909,44.0,0.18466734899680862,pop
910,910,45.0,0.18287329300683786,pop
911,911,46.0,0.1831738481760851,pop
912,912,47.0,0.18262554590442603,pop
913,913,48.0,0.1811575940319766,pop
914,914,49.0,0.18066941814124374,pop
915,915,50.0,0.1784796269573301,pop
916,916,51.0,0.17760653992839187,pop
917,917,52.0,0.17517800171103923,pop
918,918,53.0,0.17227647578583996,pop
919,919,54.0,0.17481041321172902,pop
920,920,55.0,0.17650248301169352,pop
921,921,56.0,0.1760161021924469,pop
922,922,57.0,0.17512166071234775,pop
923,923,58.0,0.17819995625086626,pop
924,924,59.0,0.17780110463390617,pop
925,925,60.0,0.17966538675056748,pop
926,926,61.0,0.17610781538137937,pop
927,927,62.0,0.1816432878275679,pop
928,928,63.0,0.18049785843003002,pop
929,929,64.0,0.1818688068114495,pop
930,930,65.0,0.1808728356136602,pop
931,931,66.0,0.1836977642459493,pop
932,932,67.0,0.18162907341975798,pop
933,933,68.0,0.17976878980342353,pop
934,934,69.0,0.17135610945844507,pop
935,935,70.0,0.1688551450138241,pop
936,936,71.0,0.16671987571161784,pop
937,937,72.0,0.16372748022929606,pop
938,938,73.0,0.16268446476323717,pop
939,939,74.0,0.16528454581670005,pop
940,940,75.0,0.1636833832223317,pop
941,941,76.0,0.16762364024745363,pop
942,942,77.0,0.16850568479313627,pop
943,943,78.0,0.17105619073761574,pop
944,944,79.0,0.16900589447876962,pop
945,945,80.0,0.17103223778774895,pop
946,946,81.0,0.17269374940258295,pop
947,947,82.0,0.17656618859483356,pop
948,948,83.0,0.17524604130213972,pop
949,949,84.0,0.17592007209725793,pop
950,950,85.0,0.17668556297195298,pop
951,951,86.0,0.1825902780353037,pop
952,952,87.0,0.18705008446680776,pop
953,953,88.0,0.18989204007280613,pop
954,954,89.0,0.1920085421471977,pop
955,955,90.0,0.19210165776573257,pop
956,956,91.0,0.19451777810862075,pop
957,957,92.0,0.1937778318602636,pop
958,958,93.0,0.19139168910096632,pop
959,959,94.0,0.1874297677484203,pop
960,960,95.0,0.1818694868820261,pop
961,961,96.0,0.1790556227178745,pop
962,962,97.0,0.1755092911951288,pop
963,963,98.0,0.17512706402500217,pop
964,964,99.0,0.17170594401455175,pop
965,965,100.0,0.17015071668519632,pop
966,966,101.0,0.16709465120722883,pop
967,967,102.0,0.1695805919268399,pop
968,968,103.0,0.16580293276009278,pop
969,969,104.0,0.16786253483548347,pop
970,970,105.0,0.1666389736783625,pop
971,971,106.0,0.16860286878867892,pop
972,972,107.0,0.17060173442632798,pop
973,973,108.0,0.1714856847108343,pop
974,974,109.0,0.17083474232902912,pop
975,975,110.0,0.17152939574240705,pop
976,976,111.0,0.17355511995798006,pop
977,977,112.0,0.1707912484959016,pop
978,978,113.0,0.171138036130481,pop
979,979,114.0,0.16767601532399737,pop
980,980,115.0,0.16888486935203584,pop
981,981,116.0,0.16760815839589469,pop
982,982,117.0,0.16801755776051341,pop
983,983,118.0,0.16535827805641676,pop
984,984,119.0,0.1671327652593484,pop
985,985,120.0,0.16536478907136884,pop
986,986,121.0,0.16563972640856922,pop
987,987,122.0,0.16457499906241918,pop
988,988,123.0,0.16426719370698245,pop
989,989,124.0,0.16712245447356452,pop
990,990,125.0,0.16625677783103243,pop
991,991,126.0,0.1687280449083819,pop
992,992,127.0,0.16983077120235845,pop
993,993,128.0,0.17150205608074118,pop
994,994,129.0,0.16902687908182035,pop
995,995,130.0,0.16902797540132541,pop
996,996,131.0,0.16678499868073188,pop
997,997,132.0,0.1689547773663497,pop
998,998,133.0,0.1663075965694218,pop
999,999,134.0,0.16434002406465426,pop
1000,1000,135.0,0.16424639278573488,pop
1001,1001,136.0,0.1655860412732906,pop
1002,1002,137.0,0.16364784863584708,pop
1003,1003,138.0,0.16268455409095164,pop
1004,1004,139.0,0.16334107928178038,pop
1005,1005,140.0,0.16215917500700167,pop
1006,1006,141.0,0.16372259664111638,pop
1007,1007,142.0,0.16105798839719526,pop
1008,1008,143.0,0.15786280857809026,pop
1009,1009,144.0,0.16092926483628023,pop
1010,1010,145.0,0.16065599776240813,pop
1011,1011,146.0,0.15955952283886568,pop
1012,1012,147.0,0.15955279550413637,pop
1013,1013,148.0,0.15925885039619198,pop
1014,1014,149.0,0.15586355190764947,pop
1015,1015,150.0,0.1585720913565123,pop
1016,1016,151.0,0.15455483922904148,pop
1017,1017,152.0,0.15363669619614542,pop
1018,1018,153.0,0.12090069354616849,pop
1019,1019,154.0,0.1200836297397195,pop
1020,1020,155.0,0.12304567548980545,pop
1021,1021,156.0,0.12286067553455102,pop
1022,1022,157.0,0.13088690778705542,pop
1023,1023,158.0,0.13246042104811043,pop
1024,1024,159.0,0.13651732163962935,pop
1025,1025,160.0,0.1347900307197892,pop
